ClaySulfateMica_mean,ClaySulfateMica_p90,FerricIron1_mean,FerricIron1_p90,FerricIron2_mean,FerricIron2_p90,FerrousIron_mean,FerrousIron_p90,GreenNIRNorm_mean,GreenNIRNorm_p90,GreenNIR_mean,GreenNIR_p90,IronSulfate_mean,IronSulfate_p90,Iron_mgL_any,NDVI_stress_mean,NDVI_stress_p90,SpecificConductance,Sulfate_mgL,lat,lon,n_px,pH,pid,radius,region,season,sensor,tier
-1.8292057398596948,-1.497481703577363,1.9418655010912558,2.090913283642214,2.3097724820131478,2.5769719084185754,0.8261491464041172,0.9165817847551287,-0.5992202851202002,-0.5734928085795901,0.25067922117327995,0.2707877810091919,-2.1602388168943927,-1.8069570657387222,0.56,0.5688280044216362,0.617460470364815,581.0,105.0,40.709542,-81.241775,10,,21OHIO_WQX-300834,30,huff_run_oh,leafoff,L8,cmd
,,,,,,,,,,,,,,0.375,,,237.85,19.4,40.5505,-81.2438,0,7.96,21OHIO_WQX-303523,30,huff_run_oh,leafoff,L8,cmd
,,,,,,,,,,,,,,0.4565,,,242.35,19.7,40.5559,-81.224,0,8.12,21OHIO_WQX-303524,30,huff_run_oh,leafoff,L8,cmd
,,,,,,,,,,,,,,0.08,,,197.0,17.4,40.4851,-81.1831,0,7.5,21OHIO_WQX-303525,30,huff_run_oh,leafoff,L8,cmd
,,,,,,,,,,,,,,0.124,,,197.7,17.9,40.4599,-81.1591,0,7.795,21OHIO_WQX-303526,30,huff_run_oh,leafoff,L8,cmd
-2.6825099784347213,-1.4770275475608101,2.1549892128161448,2.5003735957220727,2.132809935312597,2.8099207595954994,0.7670449700803318,0.9094089986714232,-0.6031890217606113,-0.5333797290045614,0.25039937024045733,0.30402313617651716,-2.357125559511916,-1.2614705046498549,0.519,0.5954757994281329,0.7671433489115659,298.9,22.35,40.5133,-81.1129,9,7.97,21OHIO_WQX-303542,30,huff_run_oh,leafoff,L8,cmd
-1.001425071614687,-0.8939996136558235,1.6571444203926213,1.836417468541822,2.783992085505158,2.934835876318214,1.168580495859009,1.2052463431377727,-0.47698768108632916,-0.4317891523100409,0.3544510749401094,0.39624611235564056,-1.2500784890008965,-1.1760156077498483,0.8665,0.4217604562842479,0.46482850688026317,513.65,30.5,40.5525,-81.1585,10,7.605,21OHIO_WQX-303543,30,huff_run_oh,leafoff,L8,cmd
-0.7161472733081562,-0.5789899936191021,1.8442092927927456,1.9674697707994955,3.022779685445649,3.1531847009049554,1.0271033438429527,1.0543818074608104,-0.5087518177860452,-0.48364118687364893,0.32589979443191947,0.34758862665916407,-0.7960139641911899,-0.7022968269011673,0.965,0.44680118553704457,0.49315128903941663,415.5,74.6,40.4958,-81.2447,9,7.4,21OHIO_WQX-303578,30,huff_run_oh,leafoff,L8,cmd
-0.6020760676596253,-0.33460387997483054,1.6745794989269607,1.7853268436077323,2.8003867940744382,3.2496157541158253,1.0429941944119767,1.1261185539014762,-0.4067497962577986,-0.3688628454515672,0.42239207800180645,0.46053914487938763,-0.8295999245268152,-0.5453175235748293,1.1,0.34728319976789446,0.38947527793398795,405.0,71.2,40.5139,-81.2748,8,7.5,21OHIO_WQX-303579,30,huff_run_oh,leafoff,L8,cmd
-1.4321658480404227,-0.7637678782297311,1.7451064612320104,2.2484453823824664,2.1371423332110373,2.4530777590734965,0.8782586541164051,1.0574787409569741,-0.5412234664254869,-0.466196791245479,0.3005627151675089,0.3636421119190642,-1.6879391779410367,-0.9244385210638848,0.93,0.5034645088419092,0.6890022125644759,495.0,102.0,40.507327,-81.239637,10,7.37,21OHIO_WQX-303615,30,huff_run_oh,leafoff,L8,cmd
-1.3469990956959543,-1.1575528279416463,1.816516389255005,1.924223858382336,2.2420374822379574,2.3407789359511457,0.8604000925240969,0.9466422872340424,-0.5516307825170115,-0.5119269955511017,0.28897832596738166,0.32228401630292924,-1.5499026515746144,-1.4568616330646484,0.36,0.5167410873523148,0.5418372920809578,480.8,49.1,40.4783,-81.067,9,7.93,21OHIO_WQX-303616,30,huff_run_oh,leafoff,L8,cmd
-0.8334322769478462,-0.4629643815829654,1.7786325176083766,1.870410870365199,2.675859981224427,2.910939675404686,1.0114260776839128,1.1008365434068412,-0.5180398615397244,-0.49358205156176144,0.31730466171571065,0.3384109989049762,-1.0453670016396965,-0.6833239245578757,0.539,0.4420703851360557,0.4485342737491735,406.15,36.3,40.4803,-81.0947,10,7.9,21OHIO_WQX-303617,30,huff_run_oh,leafoff,L8,cmd
-0.6941142155174163,-0.5485624746929434,2.08092928572596,2.153493035035881,3.101602205493047,3.306614078053851,0.963116046694004,1.0294336711621845,-0.5003909509242912,-0.47088588725372466,0.33299160090135943,0.35941862559668564,-0.8614024491400282,-0.7915798826208202,0.849,0.3912819697403604,0.426027644110443,316.29999999999995,18.9,40.4608,-81.0316,10,7.67,21OHIO_WQX-303626,30,huff_run_oh,leafoff,L8,cmd
-1.086808757035303,-0.8014300063661992,2.000837839841259,2.1975243352730836,2.9489309462480673,3.2782621835533208,1.0009818958138745,1.063345491228396,-0.5406441150687046,-0.4874594899253207,0.2983346933641374,0.34415000236746157,-1.1192108989645833,-0.8519720531035125,0.409,0.4662407401443984,0.5025413145130841,414.2,42.1,40.4901,-81.0717,9,7.92,21OHIO_WQX-303631,30,huff_run_oh,leafoff,L8,cmd
-0.7768040063494124,-0.7044350394872296,1.8354753926008225,1.8906249407403832,3.026181169878523,3.2170937845809435,1.0862013887067998,1.1406426825503502,-0.4797489082865624,-0.4534271823227113,0.35156205164183857,0.3756691856769545,-1.0582142886224384,-0.8543693031845924,0.795,0.3931518166332515,0.424355814580564,383.0,25.9,40.5192,-81.0622,9,7.65,21OHIO_WQX-303632,30,huff_run_oh,leafoff,L8,cmd
-1.1082413665513786,-0.946330028610257,1.7728528243616337,1.8563829787234047,2.916318148761785,2.9850904439978088,1.1086552539931185,1.1307332386278972,-0.5562391412723051,-0.5289475322088752,0.2849072223614554,0.3076635088061986,-1.432609985857404,-1.1774587439210233,0.496,0.4602585329213392,0.4664788996854902,313.95,20.2,40.5134,-81.0855,8,7.87,21OHIO_WQX-303633,30,huff_run_oh,leafoff,L8,cmd
-0.8097531813256591,-0.6629244122809048,2.012100822659176,2.0269652343487334,3.215834203480407,3.522683016779628,0.9576266428142292,1.0860546588735767,-0.5251228349651762,-0.48498950239172306,0.3113028978858863,0.34641837151017085,-0.9038547297249031,-0.7381164326305736,0.854,0.43111377079309243,0.4788213069875039,327.5,24.3,40.4819,-81.2542,10,7.43,21OHIO_WQX-303635,30,huff_run_oh,leafoff,L8,cmd
-1.9584233533414648,-1.2868196405001513,1.6525512372911784,1.7827405569341046,1.9699776622967375,2.476855681772732,0.899022578072491,1.0623408329892174,-0.584325518952289,-0.4952353846478192,0.2643565620389887,0.33720495887572494,-2.2896855383726975,-1.595093286226621,0.503,0.5558792874889301,0.6331222008029801,389.8,23.0,40.5526,-81.0763,10,7.89,21OHIO_WQX-303639,30,huff_run_oh,leafoff,L8,cmd
-1.5060142297446333,-1.0666791594550307,1.9690055661081682,2.0069094849371965,2.3252262690055097,2.543086231396434,0.8440462866451403,0.8801159934220202,-0.5594737535388364,-0.5127835310525243,0.2832983777896145,0.3217634733624155,-1.643420618431373,-1.1547958753113767,0.463,0.536999398616996,0.5983984604863465,459.5,28.7,40.5636,-81.0549,9,7.67,21OHIO_WQX-303640,30,huff_run_oh,leafoff,L8,cmd
-1.2804971011375403,-1.0742062529486718,1.6402030904591876,1.702876284804569,2.5379201486117657,2.689790367543446,1.0871738628529715,1.1294483832254372,-0.5484380576126245,-0.5404118490633683,0.2913812938861616,0.2979764562171438,-1.6153981887613709,-1.3576093704620196,0.321,0.49078912546135883,0.5497618228050501,810.0,44.9,40.562035,-81.088367,9,7.68,21OHIO_WQX-303642,30,huff_run_oh,leafoff,L8,cmd
-0.8261750850236017,-0.6316697425168318,2.092096183513133,2.2225776541492803,3.042835262302061,3.2992980272280015,0.8853460901489781,0.9329156127845483,-0.521823468940953,-0.45552026989570044,0.31540976441975044,0.37378012293967267,-0.6723692537154862,-0.5950522903295401,0.725,0.4354144231745544,0.5362508836193047,504.0,17.3,40.573,-81.1219,10,7.9,21OHIO_WQX-303644,30,huff_run_oh,leafoff,L8,cmd
-2.0890661911816437,-1.584806056208911,1.854809187651529,1.9846724351050684,2.145783780755226,2.641842672574602,0.8528163338433613,0.8858283964032778,-0.6036544949777051,-0.579394192529101,0.24728911610255344,0.2660171853895451,-2.354923083282494,-1.7062296712475662,0.904,0.5884618351920794,0.6411002656637116,282.5,15.3,40.5764,-81.1512,8,7.69,21OHIO_WQX-303646,30,huff_run_oh,leafoff,L8,cmd
-0.9532134790308326,-0.598504524162004,1.759301803130644,1.8451440187526051,2.7815279203863876,2.9405985174859035,1.0571034061182312,1.0977519814502381,-0.48932753580660127,-0.4327425021337409,0.3445570539316343,0.39553758154093327,-1.2935878815389878,-0.8400035566389896,1.25,0.42569122241251106,0.5528512214680205,259.5,18.1,40.5782,-81.2148,9,7.59,21OHIO_WQX-303702,30,huff_run_oh,leafoff,L8,cmd
-0.7601531329064766,-0.694144112125141,1.8826628473610285,2.051706349206349,3.1540562751812233,3.3668225726552534,1.064021725240359,1.1126401213189336,-0.46431916165084347,-0.4505500947765424,0.36574355140224896,0.37841587092082046,-0.8786979352160845,-0.8407648702210244,0.714,0.38179464847752176,0.3925692729394522,381.65,31.2,40.4774,-81.1073,10,7.73,21OHIO_WQX-303706,30,huff_run_oh,leafoff,L8,cmd
-1.6321698453665252,-0.8456542086386922,1.8095321315905135,1.886838186113758,2.34088691769719,2.9169174998393506,0.9083554021667928,1.045396649734602,-0.5480200419093395,-0.43963126284494286,0.2946125314232891,0.38885963696826936,-1.7789833468017713,-0.9493595456979133,,0.49565363782667365,0.7056315072150172,493.25,,40.573084,-81.045309,10,7.75,21OHIO_WQX-304350,30,huff_run_oh,leafoff,L8,cmd
-0.7818685377114986,-0.3955110040961185,1.8457909305809466,1.915966964858613,2.962397282795229,3.395774854982289,1.03347420963012,1.174744222694021,-0.44502221186299984,-0.32817091298786616,0.38782073504387937,0.5053078924544665,-0.8142937553556536,-0.3639081546968653,,0.3967662379292303,0.4636768566816989,265.0,,40.497238,-81.251556,9,8.0,21OHIO_WQX-304364,30,huff_run_oh,leafoff,L8,cmd
-0.6419374210265407,-0.4674842745163059,2.1052405999449926,2.150971817298347,3.210388742908346,3.348038895531418,0.9488848859428637,1.0098098015290333,-0.49454254842271594,-0.4882412809894882,0.33793372497729435,0.34358754880060133,-0.7987503699045495,-0.6547644831195985,1.4849999999999999,0.3922744243888467,0.4092323006096803,482.0,98.15,40.4597,-81.2108,10,7.52,21OHIO_WQX-R08K03,30,huff_run_oh,leafoff,L8,cmd
-2.495096161224356,-2.251561133770428,1.3918453669280935,1.5758279359648053,1.4235981283373482,1.7775486815920547,0.791955712779343,0.8611413073316424,-0.6244562072225897,-0.6033367257923816,0.23151785361092234,0.24683329179035143,-2.7207330228429045,-2.304393314862817,0.349,0.628656208378131,0.6947805307508489,759.5,45.6,40.5625,-81.0872,10,7.71,21OHIO_WQX-R08P01,30,huff_run_oh,leafoff,L8,cmd
-0.6363802484378324,-0.43842787042091635,1.8225293347271074,1.8615852753451079,3.0661964606702714,3.2299461891422796,1.0769207397073937,1.1231239492587495,-0.39018198158336104,-0.32028505184700534,0.4402688123272683,0.5141718716347187,-0.7144088844425577,-0.41826895052309343,1.1095,0.3454330651445005,0.39926576217079013,383.15,61.95,40.475,-81.2183,9,7.52,21OHIO_WQX-R08S12,30,huff_run_oh,leafoff,L8,cmd
-1.1778327795612529,-0.8909066111169877,1.6871161858419843,1.818864843198638,2.4860804770246534,2.9206952261953387,1.0126889711806135,1.0353573267875458,-0.5315035982196661,-0.48948536883733884,0.305947488827648,0.3422790220847596,-1.5050742816825213,-1.1926967362406642,2.34,0.4848092418373723,0.49838330309776285,257.0,13.5,40.5256,-81.2883,9,7.31,21OHIO_WQX-R08S15,30,huff_run_oh,leafoff,L8,cmd
-5.280262044425487,-3.1330183477524396,1.5588810350801248,1.8499439458743425,1.1403665780711818,1.5387530957239461,0.6330960949925983,0.7169184809144853,-0.7169842563958438,-0.6470943597549017,0.16515904778649143,0.21402820308890969,-4.523029201682177,-3.4933042835246324,0.2665,0.7453379735611619,0.8063499186627027,846.5,47.9,40.5636,-81.0883,10,7.66,21OHIO_WQX-R08W02,30,huff_run_oh,leafoff,L8,cmd
-1.3158880141192526,-0.6060922894104483,1.929892543827084,1.9841614906832303,2.533121599383008,3.1952265703869256,0.9342303123617709,1.0427571661393924,-0.5312976235196869,-0.45126725320849137,0.30762770711466825,0.377722792921781,-1.4997080798845506,-0.6810628378523245,0.66,0.48832008746321764,0.6189491104675217,642.0,37.7,40.5583,-81.0986,9,7.789999999999999,21OHIO_WQX-R08W03,30,huff_run_oh,leafoff,L8,cmd
-2.3251681353056983,-1.9531640236141241,1.88268794202029,1.9937713806235071,1.8359501522244022,1.9086663935323918,0.7715157243180374,0.8070315621254496,-0.6226932087040323,-0.5934912017698344,0.2325510115892196,0.25487653419053174,-2.7752078078838194,-2.4680509253669127,1.08,0.6032493932520695,0.6424508498295827,207.0,12.5,40.4703,-81.1967,7,7.455,21OHIO_WQX-R08W04,30,huff_run_oh,leafoff,L8,cmd
